1,1,32,3.235294118,1.788617886,-0.871111111,0.8969,5.342936803,6.836153846,7.244680851,6.309313725
1,1,90,10,-0.325203252,2.686666667,0.26246,5.437732342,6.36,9.087765957,5.114215686
1,1,71,7.990196078,0.814634146,0.073333333,1.04184,5.873605948,6.675384615,7.100398936,5.641176471
1,1,102,10,-1.300813008,4,0.33298,5.678438662,6.230769231,9.900265957,4.362745098
1,1,18,1.568627451,0.413821138,1.071111111,1.74332,5.260223048,5.984615385,7.015957447,6.297058824
1,1,16,1.323529412,0.159349593,1.122222222,1.81104,5.32527881,5.837692308,7.025930851,6.406372549
1,1,44,4.705882353,1.383739837,-1.706666667,1.43802,5.735130112,6.822307692,6.115026596,6.045098039
1,1,55,6.029411765,0.382926829,0.62,1.51456,6.100371747,5.906923077,6.182180851,6.200980392
1,1,84,9.558823529,0.895121951,0.544444444,0.3002,5.521375465,6.604615385,8.133643617,5.860294118
1,1,27,2.647058824,1.567479675,-0.351111111,0.75438,5.093866171,6.683076923,7.23537234,6.316176471
1,1,95,10,-1.134146341,3.78,0.3115,5.634758364,6.229230769,9.676861702,4.523529412
1,1,57,6.274509804,0.492682927,0.724444444,1.26594,6.039962825,5.954615385,6.334441489,6.243627451
1,1,20,1.81372549,0.741463415,0.88,1.51392,5.182156134,6.173846154,7.065159574,6.242156863
1,1,89,10,-0.108130081,2.377777778,0.26034,5.421003717,6.392307692,8.972739362,5.269117647
1,1,31,3.137254902,1.774796748,-0.766666667,0.88852,5.281598513,6.820769231,7.283244681,6.305392157
1,1,35,3.62745098,1.76097561,-1.266666667,0.9794,5.489776952,6.870769231,6.940159574,6.303921569
1,1,11,0.980392157,-0.015447154,1.384444444,1.64682,5.301115242,5.751538462,7.075797872,6.496078431
1,1,78,8.823529412,1.182926829,-0.186666667,0.635,5.75,6.641538462,7.330452128,6.014705882
1,1,93,10,-0.87398374,3.415555556,0.28982,5.56133829,6.277692308,9.443484043,4.705882353
1,1,65,7.254901961,0.32195122,1.248888889,1.34802,5.762081784,6.228461538,7.146276596,5.903921569
1,1,29,2.892156863,1.690243902,-0.555555556,0.85012,5.163568773,6.763846154,7.267952128,6.305392157
1,1,58,6.421568627,0.500813008,0.817777778,1.20234,5.978624535,5.990769231,6.426196809,6.217647059
1,1,15,1.176470588,0.06504065,1.157777778,1.80716,5.345724907,5.784615385,7.035239362,6.455392157
1,1,81,9.166666667,1.156097561,-0.035555556,0.36816,5.605947955,6.647692308,7.615026596,6.014705882
1,1,60,6.617647059,0.413821138,1.088888889,1.23512,5.852230483,6.05,6.670212766,6.117156863
1,1,101,10,-1.300813008,4,0.33286,5.678438662,6.23,9.89893617,4.36372549
1,1,73,8.235294118,0.890243902,0,1.03192,5.901486989,6.66,7.190159574,5.708333333
1,1,86,9.803921569,0.548780488,1.255555556,0.27662,5.458178439,6.522307692,8.522606383,5.672058824
1,1,76,8.578431373,1.076422764,-0.126666667,0.87642,5.861524164,6.627692308,7.285239362,5.92745098
1,1,62,6.862745098,0.307317073,1.257777778,1.39122,5.771375465,6.106153846,6.909574468,6.02254902
1,1,67,7.5,0.466666667,0.962222222,1.15472,5.800185874,6.38,7.185505319,5.800490196
1,1,2,0.539215686,0.673170732,1.362222222,0.67504,5.142193309,6.266153846,7.296542553,6.251960784
1,1,17,1.421568627,0.27804878,1.1,1.79272,5.295539033,5.905384615,7.017952128,6.350490196
1,1,82,9.31372549,1.101626016,0.091111111,0.33454,5.577137546,6.642307692,7.769281915,5.981862745
1,1,14,1.12745098,0.004878049,1.208888889,1.78642,5.352230483,5.75,7.04787234,6.492647059
1,1,69,7.745098039,0.677235772,0.426666667,1.05698,5.843866171,6.573076923,7.121675532,5.692647059
1,1,49,5.294117647,1.095934959,-1.495555556,1.62956,5.907992565,6.581538462,5.678191489,5.996078431
1,1,24,2.303921569,1.368292683,0.026666667,0.8002,5.074349442,6.535384615,7.254654255,6.332352941
1,1,79,8.921568627,1.197560976,-0.168888889,0.5171,5.690520446,6.646923077,7.39162234,6.029901961
1,1,0,0.441176471,0.643902439,1.297777778,0.7606,5.124535316,6.264615385,7.231382979,6.241176471
1,1,23,2.156862745,1.255284553,0.226666667,0.94514,5.085501859,6.463846154,7.230718085,6.314705882
1,1,96,10,-1.214634146,3.895555556,0.3198,5.656133829,6.219230769,9.76662234,4.460294118
1,1,47,5.049019608,1.379674797,-1.864444444,1.41736,5.824349442,6.756923077,5.799202128,6.047058824
1,1,8,0.833333333,0.15203252,1.311111111,1.30314,5.190520446,5.93,7.111702128,6.362254902
1,1,98,10,-1.28699187,3.988888889,0.32958,5.67472119,6.221538462,9.868351064,4.387745098
1,1,37,3.87254902,1.589430894,-1.346666667,1.1752,5.588289963,6.856153846,6.67287234,6.209313725
1,1,43,4.607843137,1.320325203,-1.531111111,1.51016,5.712825279,6.815384615,6.215425532,6.02254902
1,1,5,0.68627451,0.460162602,1.326666667,0.785,5.166356877,6.127692308,7.333111702,6.310294118
1,1,33,3.382352941,1.792682927,-0.993333333,0.9084,5.395910781,6.848461538,7.170212766,6.314705882
1,1,63,7.009803922,0.286178862,1.284444444,1.43528,5.755576208,6.14,7.005319149,5.984803922
1,1,21,1.911764706,0.926829268,0.686666667,1.33464,5.142193309,6.277692308,7.120345745,6.254411765
1,1,7,0.784313725,0.248780488,1.284444444,1.12432,5.170074349,6.003076923,7.177526596,6.333333333
1,1,80,9.068627451,1.187804878,-0.12,0.42666,5.642193309,6.649230769,7.487367021,6.029901961
1,1,26,2.549019608,1.510569106,-0.251111111,0.71564,5.078996283,6.640769231,7.242021277,6.325980392
1,1,99,10,-1.296747967,4,0.3316,5.677509294,6.226153846,9.887632979,4.373039216
1,1,72,8.088235294,0.85203252,0.02,1.03982,5.888475836,6.676923077,7.136968085,5.659803922
1,1,74,8.333333333,0.940650407,-0.026666667,1.00904,5.906133829,6.640769231,7.239361702,5.778921569
1,1,61,6.764705882,0.353658537,1.195555556,1.31206,5.803903346,6.076923077,6.796542553,6.065686275
1,1,92,10,-0.708130081,3.195555556,0.27846,5.514869888,6.305384615,9.31981383,4.825980392
1,1,103,10,-1.300813008,4,0.333,5.678438662,6.230769231,9.900265957,4.362745098
1,1,10,0.931372549,0.018699187,1.386666667,1.56612,5.264869888,5.793846154,7.072473404,6.455882353
1,1,91,10,-0.525203252,2.957777778,0.2688,5.471189591,6.332307692,9.200797872,4.96372549
1,1,48,5.196078431,1.267479675,-1.74,1.50818,5.8633829,6.686153846,5.721409574,6.02254902
1,1,87,9.901960784,0.33902439,1.644444444,0.268,5.43401487,6.475384615,8.696143617,5.553431373
1,1,77,8.676470588,1.139837398,-0.168888889,0.76258,5.810408922,6.633846154,7.299202128,5.981372549
1,1,50,5.441176471,0.882926829,-1.128888889,1.74784,5.953531599,6.443846154,5.681515957,5.979901961
1,1,39,4.117647059,1.33902439,-1.195555556,1.44958,5.655204461,6.811538462,6.480718085,6.067647059
1,1,64,7.107843137,0.291056911,1.284444444,1.41978,5.753717472,6.179230769,7.085106383,5.947058824
1,1,97,10,-1.262601626,3.96,0.3258,5.668215613,6.217692308,9.829787234,4.415686275
1,1,41,4.362745098,1.234146341,-1.211111111,1.59168,5.681226766,6.794615385,6.364361702,5.999509804
1,1,12,1.029411765,-0.029268293,1.34,1.70618,5.328996283,5.732307692,7.073138298,6.516176471
1,1,52,5.68627451,0.481300813,-0.186666667,1.8359,6.037174721,6.130769231,5.839760638,6.014705882
1,1,56,6.176470588,0.445528455,0.673333333,1.37558,6.082713755,5.921538462,6.259308511,6.23872549
1,1,66,7.352941176,0.380487805,1.148888889,1.24806,5.778810409,6.293846154,7.182180851,5.854411765
1,1,45,4.803921569,1.426829268,-1.833333333,1.38606,5.761152416,6.818461538,6.006648936,6.060294118
1,1,19,1.666666667,0.567479675,1.006666667,1.65214,5.222118959,6.074615385,7.029255319,6.257352941
1,1,54,5.931372549,0.344715447,0.488888889,1.65778,6.093866171,5.930769231,6.084441489,6.139215686
1,1,70,7.843137255,0.760162602,0.204444444,1.0448,5.859665428,6.642307692,7.095744681,5.654901961
1,1,68,7.598039216,0.572357724,0.702222222,1.09022,5.822490706,6.478461538,7.159574468,5.744607843
1,1,1,0.490196078,0.675609756,1.331111111,0.72296,5.129182156,6.277692308,7.248005319,6.23872549
1,1,88,10,0.117073171,2.026666667,0.26236,5.420074349,6.431538462,8.845079787,5.418137255
1,1,30,2.990196078,1.742276423,-0.662222222,0.87576,5.219330855,6.797692308,7.286569149,6.304411765
1,1,100,10,-1.3,4.002222222,0.33252,5.678438662,6.228461538,9.896276596,4.366176471
1,1,25,2.401960784,1.448780488,-0.128888889,0.72336,5.073420074,6.593846154,7.253989362,6.334313725
1,1,28,2.794117647,1.627642276,-0.451111111,0.80714,5.120817844,6.723846154,7.245345745,6.308823529
1,1,83,9.411764706,1.017073171,0.28,0.31468,5.550185874,6.629230769,7.943484043,5.929901961
1,1,75,8.431372549,1.005691057,-0.071111111,0.95972,5.894981413,6.629230769,7.269946809,5.856862745
1,1,40,4.215686275,1.258536585,-1.16,1.54998,5.671003717,6.796923077,6.420212766,6.019607843
1,1,59,6.519607843,0.469918699,0.951111111,1.19284,5.912639405,6.023076923,6.541888298,6.171078431
1,1,53,5.784313725,0.370731707,0.22,1.77458,6.07063197,6.006153846,5.964760638,6.070588235
1,1,22,2.058823529,1.104878049,0.455555556,1.1346,5.108736059,6.376153846,7.181515957,6.284313725
1,1,42,4.460784314,1.261788618,-1.348888889,1.57186,5.695167286,6.803076923,6.298537234,6.003431373
1,1,46,4.950980392,1.430081301,-1.891111111,1.37578,5.789962825,6.798461538,5.897606383,6.06127451
1,1,13,1.078431373,-0.024390244,1.273333333,1.75214,5.346654275,5.733076923,7.061835106,6.514215686
1,1,6,0.735294118,0.353658537,1.293333333,0.94096,5.164498141,6.068461538,7.261968085,6.319607843
1,1,85,9.656862745,0.736585366,0.877777778,0.28752,5.488847584,6.566923077,8.331117021,5.774019608
1,1,3,0.588235294,0.630894309,1.375555556,0.65218,5.157063197,6.230769231,7.346409574,6.274509804
1,1,36,3.725490196,1.695934959,-1.346666667,1.05964,5.539033457,6.87,6.803856383,6.268627451
1,1,94,10,-1.018699187,3.615555556,0.30124,5.602230483,6.25,9.565824468,4.605392157
1,1,9,0.882352941,0.07398374,1.355555556,1.45338,5.224907063,5.856153846,7.078457447,6.406372549
1,1,51,5.539215686,0.664227642,-0.666666667,1.82548,5.997211896,6.285384615,5.738031915,5.983823529
1,1,38,3.970588235,1.459349593,-1.277777778,1.31396,5.628252788,6.833846154,6.563164894,6.135784314
1,1,4,0.637254902,0.556097561,1.362222222,0.68492,5.165427509,6.182307692,7.364361702,6.296568627
1,1,34,3.480392157,1.787804878,-1.133333333,0.93226,5.442379182,6.860769231,7.066489362,6.316176471
1,2,32,9.460784314,-1.124390244,3.177777778,7.0416,5.110594796,4.84,6.308510638,6.168627451
1,2,18,2.843137255,0.231707317,0.442222222,1.75196,5.55204461,5.831538462,6.804521277,6.639705882
1,2,16,1.764705882,0.255284553,0.497777778,1.67474,5.537174721,5.840769231,6.839760638,6.65
1,2,44,9.460784314,-1.62601626,5.555555556,9.99918,4.786245353,4.230769231,6.42287234,5.931372549
