1,1,5.657220078,-0.661159658,2.460589409,6.989060402,7.515686512,4.237271309,0.439566165,0.310005546,0.182427019
1,1,1.758986282,-0.562529898,0.268136954,6.187229633,5.794011116,2.492664576,0.15457198,0.084093623,0.060031414
1,1,8.799975586,0.001872098,0.803821564,2.169202089,2.846305609,1.460808158,0.094799325,0.045449417,0.043001793
1,1,5.084819412,-2.755055618,4.118392944,6.831430435,7.034621716,3.558264971,0.236464396,0.146725088,0.090403356
1,1,7.683032227,0.259907556,3.15132637,2.69311738,2.94834137,1.597682953,0.161731631,0.090471581,0.064136431
1,2,1.480124187,-0.264806485,-0.362147021,4.26374054,4.331509113,1.869329095,0.189787328,0.122550122,0.084255919
1,2,7.02872467,-1.24960041,-3.474576569,0.856179535,0.877461374,0.525125384,0.031404287,0.05185242,0.06766104
1,2,8.273900604,0.372212648,0.494623947,2.061704874,2.298425198,1.233654141,0.105307333,0.080623932,0.067433991
1,2,6.393888474,-2.122572899,-5.934634399,0.53170222,0.634571016,0.292172372,0.068477906,0.032270681,0.037601419
1,2,4.994008255,-0.376584029,1.36968832,3.213569641,3.166109085,1.563609004,0.125947654,0.073198631,0.05655672
1,3,1.314879322,0.097598511,-0.312172747,0.977188051,0.922580004,0.511658311,0.094029211,0.041989535,0.040699244
1,3,8.303485107,0.490313292,1.196731377,2.667259932,2.30916357,1.225004196,0.087306954,0.059124265,0.053142216
1,3,5.0082798,3.343117523,3.533015442,3.866624355,4.477582455,2.177122831,0.066377252,0.036673319,0.041309357
1,4,4.308962631,-0.293067384,-0.13695035,4.73795557,4.40222311,2.068326712,0.229999766,0.162895709,0.106303275
1,4,5.891368484,-1.983931541,1.680044556,3.407221556,3.120710135,1.994561434,0.11762321,0.049339321,0.042487733
1,4,7.955301666,-0.141801274,0.116721737,2.746835232,2.559544802,1.321999669,0.065931633,0.038958024,0.042840619
